BDV,Tan_Delta,Insulation_Resistance,Capacitance_Variation,Polarization_Index,DDF,Health_Status
14.007819315127561,0.39957375688814856,793729666.0255291,-4.109797715350842,2.5523386206236394,0.7364770705819021,4
66.36750714061252,4.878982836519956,2533146452.8737173,3.7174167716167776,3.1272984268620054,0.4737860119324979,4
25.77848880290729,4.67449385211905,447408864.01962525,-1.0951736188988703,1.9349787962432625,2.650604424698688,4
45.601805698701995,0.8197759579508949,3113776024.251623,-4.3163066336329425,1.1831692085301762,0.11681503551749185,3
56.56503557018191,0.8953414473846512,1663448932.0838842,5.983800828745828,1.6642273680284831,2.0688933326006187,3
21.81404933983277,2.75747533353761,4203685644.5539393,13.733505456504151,2.138425531769783,4.31449407127302,4
57.35743585191527,0.3560758111412865,3248500024.5944633,4.051443209703683,1.92547914738849,1.0234883546991256,2
55.23711336028638,3.476538770844264,1226796577.6289506,3.842945380915886,2.3772988408968554,1.4618993209556814,3
34.02295709284614,4.925384843993285,2284964195.38603,6.0109537110027205,0.9107026702165879,4.402196724766507,4
16.541537083714488,1.977675526178551,3959924036.734838,7.65399727043051,1.6426532607088953,3.125629034966575,4
55.55984420322585,0.8884533999510286,3832140992.3231487,10.420171964807912,1.5313054782897848,0.9731167625857846,4
49.384099240273045,3.918709649009944,1721101490.4330533,10.49742722160476,0.9004227538521556,0.3433253867493872,4
47.76668908601815,0.853031170893761,2957137284.7802286,10.293926772619773,1.7332463704648,1.5959399464871489,4
54.344719798562245,0.8295739671291311,4659336453.398515,2.2668168689141392,2.3199659926419613,4.5600783973023615,2
52.946243557586996,4.058483381381241,451001720.09797126,3.398715105213446,2.9807932875900462,2.204719663456315,4
35.849004554548046,4.629627855095682,1212830432.7782793,2.1239072345717798,1.3842279616043416,1.0544309526037063,4
58.15739437244574,3.3564372774716436,1400434408.0714788,8.060839026097097,0.8019160559617505,1.3042030839802723,4
44.75840788101243,0.5885983966874947,43999602.68784703,7.990203741232305,2.2853278012348035,2.0563485501751932,4
27.106856115853,3.397077732733633,3586891720.698352,10.458972009750017,1.2605569899438822,4.423521273897026,4
16.440192373551646,2.9719356546002778,4599046965.836467,14.104503572521157,2.9196147118931894,4.167039651849753,4
14.186242225165543,1.2740658955036612,4511147312.319304,-0.5183401412162265,3.1737484211129523,2.6863330136671832,4
47.64637454378758,3.575768389003956,1579205091.1499035,-1.2758292801827942,2.0045171082462963,4.449808796627984,4
47.23071246510454,4.01371326455922,4672114849.397474,3.4762976417978138,2.963837315019598,2.068769568846515,4
56.974415574400936,2.226490892922818,4459908608.591641,-3.7688152676867404,2.490129069807723,0.43281361165303867,3
16.014797783455066,0.8338276303078673,1055301440.1553969,-3.2104188529999167,1.7091178873915394,3.150041901342761,4
53.294924164527316,0.32380246955987846,1414507618.9983482,5.091723917833734,0.6032389506887886,2.0099895467760143,4
27.165819891434534,4.90393692363107,54328296.10455692,0.7728001224805636,2.4762601300836815,2.7706481324037306,4
52.33022644206066,0.5845421014191557,3872677030.9325633,13.210222861356474,1.8218558023944922,1.2861704148104607,4
35.53542779613012,4.013406863339216,1880678799.2021778,2.1824050718972954,1.437896534029306,2.986291007327023,4
44.689432098907965,2.672313781681218,2343062622.193291,-0.5947702055744175,3.31885759637645,3.3492810431465645,3
64.12838497767041,2.5025786646852914,796413262.1805153,4.703839464517465,3.092270074015415,4.032047171080668,3
62.76821884337026,2.6666864708055367,1176188167.149866,0.9780393553924842,1.288842431264043,3.5620174997409126,3
26.474135707540302,3.2690905486546122,204362821.16908798,3.739945806391802,2.463808932723693,4.596900862851937,3
51.379826473380284,4.306993677288099,1975258001.6649508,10.066478188417724,2.179075027247352,0.27390064831495986,4
50.086419261280184,4.606295856366811,41464972.81049747,13.110435744432689,1.7726218462969197,0.5010290871377902,4
53.42701712496616,4.331147280514793,3454136633.8287883,13.838755042932569,3.402237442105995,4.613380996540448,4
45.62307754407694,1.463051796930771,3189139475.482935,4.923435802550282,1.637051576710396,2.7039961897320715,2
54.93970603759762,1.5085885928168512,1190170462.2469184,10.175606990187294,2.7001467136051978,0.7242628846262983,4
47.02037982852632,2.1835848712414965,4069611722.025459,12.759724328319987,1.808984548902905,2.713660730847537,4
33.19833107050054,0.8010900773160599,1560805239.2808647,6.6535751187219745,3.150463815113248,4.925141005144642,3
21.20900427919505,2.241033803433683,3875267062.642987,-1.039319795436655,1.626155529283013,3.6653816394427143,3
53.984889118822515,2.3231802386886,4006482693.1361904,13.002927913126477,2.6137724116804932,1.4357414774580677,4
28.02401855927425,4.845479162709621,1976350718.1474314,-2.9752708023344665,2.054488993482477,0.8252389499881769,4
13.582995103895357,1.8981135442164931,307736598.02918947,-4.107930127674759,3.0007106589684582,2.232808499484013,4
62.7858833445197,2.1220189845540363,752276738.9439505,12.006657104313472,2.6422375837272627,0.35258024249957187,4
11.060692224440626,0.5200288491714631,1085010214.710439,1.0116046798135647,1.725508697058546,4.28781577717274,4
30.797807582505836,4.246772671918015,3764655212.9685626,-1.6610873647440383,3.3254730928455656,2.825420807144303,4
30.43971591861027,4.497287195072855,1834900120.2582836,11.729603725049309,0.5139393166921767,0.468502804624217,4
65.54960416821888,4.67274576471776,1094180564.4922717,-2.1136556787722904,1.1982410139133206,0.10979558770362328,4
52.4296564486204,2.987789892265523,1637369435.119071,9.179940321870097,2.6166858118608047,2.7876048799438267,3
28.860266063376518,0.5521092159920578,3140584554.2047043,5.537084666964656,2.4532119390314033,0.6170835990207881,3
14.571251800229296,0.43866323514035266,1479445131.4023564,13.232145071654564,1.6432778427129748,1.6819298420576518,4
57.27582271387295,3.490659952519621,2963767546.1892095,9.680815524867025,2.2449225248783957,1.2101343063427292,3
31.48349954055338,4.117179082948911,3146650344.8475213,-1.9866833186909605,1.3470611588940322,0.8564386334434613,4
45.96103532217603,4.725651117783326,3892668750.729189,-3.698718939747665,2.8693578980888086,2.3281557076826114,4
57.89262193259592,1.1022598713530387,1839339006.8691216,-0.2199324797073432,1.7629115607322063,0.9665987907939242,2
59.51385723607404,3.5187106805929416,2436663274.0683117,-2.4094360756703126,2.7799771003739675,0.24819055606948306,4
22.92193950924227,2.3746529846332693,3383020605.8170023,-4.23414969281364,2.611509096409663,2.707639036724525,3
16.232207719250958,0.6170403952041262,3622904465.0537333,4.330000426388203,2.0826833752726923,2.692936628679652,4
60.632829715481684,4.438126066799366,4663053462.023154,4.243118955220693,2.0092851813925643,2.9934616410815784,4
51.79104804049632,2.3711908889948154,3302098099.5116835,12.978954197810907,1.1248697350498464,0.9757243370953642,4
23.27101261602991,0.4042732361144009,4775401204.96648,-0.36853572392873346,3.3883887357583786,3.7275170022489035,3
51.580645563651714,2.5768603415232705,1291187603.1074471,-3.2294419561595533,3.315441417417238,4.892211794854775,3
33.44737220213501,2.563677854034397,779550097.2219316,-3.14405406520325,3.3767001814625575,4.989859694805933,3
47.97979248396833,2.0274403092761677,616305723.7608621,-2.7837571629139557,1.378766532365069,2.6676839388861184,3
46.62462173378074,3.369864752118209,3327333074.601519,8.730745130732558,2.3020482046657866,2.3388394772351404,3
37.71150938466414,4.026530229870684,1921968217.7112622,14.758918583705267,3.2700664997706337,2.4024796858218775,4
24.47215458760933,4.8911921480775185,1188587463.396602,13.363804034683742,1.6097291461775511,2.398008764962559,4
58.41988713400559,2.399939968671883,1196630536.3027606,1.3507391718740225,0.6099603128833558,3.566144098883304,4
44.60068687263795,4.704732344000096,3478495275.581779,12.62597579054664,0.9187473698392287,4.051703242567176,4
34.9809165192813,2.4395896195045186,321329527.8752364,11.822017588415164,1.017995985115824,0.18294243011934389,4
41.04590966068426,2.339740084952903,2460377898.5471034,9.76944030627054,3.427367288664624,4.1014537928097425,3
17.25333189102402,1.8434517510010258,1711876080.2041316,13.777199446784138,1.2498966272662209,2.1085426659854134,4
58.84183497259524,2.5464784318740716,3002768697.989869,5.8233423652804355,0.871021836344154,3.4459912936149055,4
21.30843462011637,2.556570354111007,2316798304.762044,6.824077845092409,0.9214481058353374,2.0563160330676302,4
38.248579782691245,2.7222137301996123,4054942915.2044997,12.965129129788583,1.8864641515767384,1.0459045309724624,4
54.14915773960694,3.5648352410637827,1051478629.215543,12.860914798990521,0.5169759468271546,3.9526655664407424,4
55.466360731345446,2.2257568730469095,1122066380.381277,13.832822511488889,1.0496466344411322,1.616504004863902,4
26.61614385456738,0.9521975901855965,2089875139.8058147,1.4653501084913856,1.5829175304115326,0.4059918945844556,3
54.2853274351015,1.3379613506876284,765511562.6834656,6.272548077944474,2.1472991346065,1.2216659926806945,3
51.57464430184228,3.7798968684755203,4740538979.474023,11.33380317232622,1.6038823710628853,3.685448686685232,4
20.821823210165057,4.910758771355321,3238123964.7049637,1.5230371493444679,1.2680747650770052,4.120800800588015,4
25.146186554452655,4.570051746472551,2992456903.678932,-4.773685627244912,3.134368237852048,2.0166985867818616,4
31.573359335485634,2.5781576132910335,974982589.5717672,-0.8944768605146276,3.3038861098213377,3.9662326267067813,3
17.662896457281416,3.1942436678821724,4041612915.338813,-0.453337972163359,2.41602210748099,3.475097864295547,4
12.555614744409569,2.8079985930847844,4766686068.737298,5.151778950327653,0.9806148950415172,0.2716462966686415,4
59.96431785694283,4.1526944532833285,3177039373.562967,9.483613847548757,2.538449062848756,4.64047739360413,4
18.237165197118586,3.082727165460882,1909715085.320299,11.77570921761189,1.8365000548511783,3.625246821943882,4
36.940598440096856,0.6941625025689919,3520355389.2212234,-2.796215410385825,1.8695982155660267,4.367351384479199,2
57.45170932058542,1.258498062001533,3334506866.9265213,14.310396927721229,0.502281842217269,4.8848825220342755,4
24.507167905899863,1.1496023739833001,2689429891.6791925,14.43366224273187,2.666430909140169,0.19935600798913172,4
11.45118245604095,3.544882896665187,4696773744.181287,5.472446935361665,3.107644194603872,1.1465215651082004,4
34.73763917833383,2.6911854024418793,4621093825.486978,-1.5738096963791293,1.7433372302294434,0.9911178503872522,3
69.84961423893623,0.32908174207601315,871158037.5614794,11.052022443319565,3.0062604637127603,3.3290623180888437,4
24.23573281796536,2.3301342006120933,985171034.5472496,-4.950526873789309,0.8957343339455377,1.044791151229307,4
27.884439497118315,4.396632795605527,4791741878.729234,10.499242207358927,2.140218494959216,3.0238370061708366,4
63.43310362934493,3.5486562752133928,3055068801.741267,1.9486080278690077,3.418808163424049,3.0733109244269,4
17.48344245568087,3.854175160092906,3634850149.988753,-4.330305657751056,2.194244257912212,1.0719506158601781,4
10.712845667462705,0.9488187255636186,3559707996.836375,4.265873366024957,2.219125205300797,3.4520927037714526,4
44.573431309303125,0.621971041987274,1147138515.5456655,9.704098211543563,0.8176225336375126,2.821674284293009,4
59.57811226148405,1.8978838232459596,696975228.1472565,-2.5262256802474647,0.5808337687159882,2.2099719981712735,4
12.413991089683137,0.3129646891796197,1225223414.6607482,-2.5031048551362467,0.5937748319956238,1.6417525215475077,4
27.11355169355492,1.7217899588398335,4392819458.130639,3.4486905469436877,2.7239207514173267,1.7521677740876238,3
51.63869065536809,0.10971232884090537,4202268127.8649716,7.512360338748319,2.125597753221881,0.7205278124292092,3
47.11426469118605,1.3558707041415157,2440873987.403918,-0.8518167266544729,0.5044714119033179,0.10109861920970786,4
19.394944864067654,1.4964043552626316,76829502.12035091,7.664880705373944,2.453956163281992,4.957156317615922,4
48.93587995473525,4.874565127081176,4560462652.70172,8.426424431499186,2.7259023744099604,4.7286824359925905,4
66.22396563770148,4.449873182148925,1546597634.1612267,-1.8493628131749285,3.3672391105620787,4.644963419259209,4
34.54524836177497,1.1310630633180498,1100754938.3904126,-3.1264153124249905,3.082836536134863,4.7789517655657505,2
52.40958591546684,1.7694427241302788,3199427945.0361214,6.897062322385629,0.8813054109943835,4.916391227181381,4
25.099237762817133,3.341248540437246,2305037628.7471685,13.683314235846666,2.945649634930626,2.954568971827333,4
37.03483822370036,1.0027192666808191,2970606091.2319126,8.680007394039407,0.6432011448485359,4.893788859434978,4
69.1945881537828,3.587492219765956,1072946529.454829,-4.511037949335721,2.9757803577749007,4.6987833240089225,4
42.25954854824407,2.2470916299268677,432670878.78556615,12.48948150377823,2.890522399511558,4.776174678139899,4
25.754526328731863,1.5065072187483013,4005768641.730887,9.858960458441707,1.039565634578606,3.413344001677495,3
23.906814515995343,0.13607289820200005,3150736114.1847157,-0.42925584622640844,0.9661771535802836,4.820021208707607,4
21.33772884883232,0.7265007467051502,2480964386.4665174,8.891633523831253,3.2555131820322107,1.7681647107236247,3
36.29021335441526,1.6306192376978417,2613774339.069814,2.1618173628783532,1.5093294641263677,0.9432516082155464,3
59.596269651479716,2.141337616180748,794663163.3713051,0.7631345825657299,2.5342287620624813,3.7029840540537866,3
12.725775618784212,4.162074823326198,3507898869.469258,8.687815716462739,1.3355543447470168,4.477931941223658,4
53.00631573931089,3.513669253565936,2246281587.8961234,-2.343862689951932,3.1916702749064467,4.980461043949587,4
29.64785594073713,2.611477810389571,807356767.7642585,-2.123245853041531,3.3374612875450627,1.0365692680051588,3
36.83308155770729,4.023789542094353,4530302565.781701,9.36592916875621,0.9505344389849049,4.213667406953029,4
56.83733726713436,3.9183573091521633,3176704302.698719,9.377483776663095,2.324418325999362,0.5052027324689397,4
40.13293864843386,1.5987607538307602,30564598.84334919,3.2022506051692563,1.7597284804896383,3.7348492677078005,4
50.70782556521827,1.6644357225972033,1243538691.114129,1.8379187997862134,2.3333244357368934,4.952063628924996,3
38.94780824154874,4.0087443998905465,3965231808.069917,5.707916190621132,2.6037744659214836,0.661013947429924,4
10.034465267785182,1.2647245101816695,2314975283.8208804,4.963575502099193,3.160325555536132,1.6663451167517442,4
48.84693484260925,2.73787880131708,1915314229.7654467,7.429992219921218,1.2274231989406017,4.898749270138275,3
37.06531047132282,2.947856579169252,234465572.54923147,7.547098552069315,1.3731765693426075,1.8091744670405652,3
45.168689372160586,3.2521900463732987,2302529664.599992,-3.3352262381360487,1.4075518574950094,1.9707339380926985,3
60.76358207276426,4.241807804690765,3835642579.2820687,-0.8479940786880613,3.375288660340562,2.6798716804051046,4
43.945825525261654,1.508274416686421,182221610.7523568,13.384286686503742,1.974281326754546,0.49603513182508485,4
44.79733716249252,2.243505291569277,2731834727.8583426,3.548699816400479,3.4267992650738743,4.282622880195656,3
51.01252394642191,0.9722282070963457,321034111.964325,13.91034152742617,1.6366996813325505,0.36187044463154805,4
20.595678280736465,0.2917230458570528,1424130666.597702,3.2454077285721397,2.752738723870835,3.146599066283286,3
67.87273647679407,2.183123678455816,1882066007.7950695,13.402202452933562,3.4806251060579108,1.0759389848569123,4
14.415342694877914,2.5903101252414604,4540170717.807393,9.054753464108785,1.6468892855952144,3.0091555585366163,4
41.63447589294105,1.2972191823067976,1999159175.119559,10.075181303474194,3.1788066911056556,2.337403541863653,4
63.463469653061836,0.40663978967678993,4840508854.071393,-3.369207737334037,1.0230272763617574,0.7099134395812354,3
46.26730565530153,0.2650834568136513,2619372237.9305964,-1.5286982985668418,2.1893307418484476,4.143337431319841,1
57.111725288428815,1.4793439758911315,1707968239.467653,10.460646061128223,2.1970771385861765,3.718005030658788,4
43.35552471923599,0.3295752414443811,4516133457.434351,-1.8871177150138085,2.3764489161044677,4.893227466719888,2
68.1777977810128,1.6662711552834042,2594488705.687827,9.250795201625788,0.8063783555710684,2.5799812629972774,4
45.322006350591934,1.307875964571482,3962439693.8832083,9.763273444632514,1.226606387584643,3.489096547906551,3
31.113121748273237,3.530670363155297,3105801156.5855145,-1.3458590614410304,2.601982500062948,3.216838286883237,4
38.261970808250084,0.5039153526374378,4828325859.285463,2.267724421736168,2.059354017799011,0.3779972705066581,2
42.18406611832326,1.1588209276603136,2771791889.5181293,1.5114709812414588,1.6355765327105583,2.351167088147557,2
65.35207056845503,4.5450378344351225,1730013524.2095149,0.780724920979412,2.063421368330019,1.7576670288936311,4
33.23554660176296,3.288062294136853,2078869929.0082617,-4.750842469474003,1.1192296848222019,1.0540782471470482,3
40.95414468504336,4.599826491395205,4487565288.42093,-2.075291544551958,2.3017359504774277,4.697108662820955,4
14.211124043949887,0.9954341830080268,4050220689.119616,9.435747887683842,2.3849023683807347,3.4605265371067206,4
11.808186444805829,1.6786559624526511,3720331987.595492,6.281649123337409,2.925767515593469,2.2127972175905164,4
23.00312327636928,1.0961255715382971,3945654729.8050995,-4.25256960200318,0.7650860377845027,2.846827151439182,4
21.67026323163541,4.255428453558999,3047161185.7638736,13.314043608724944,1.5272607169161874,1.7575368682601378,4
57.385354530194526,3.461029381421392,2695773036.941764,5.4502244653849115,3.4043882477716005,4.186302295443018,3
16.311827624073864,2.3115890138446193,4138963330.621532,12.619367199131489,1.6928114641648144,4.795826720121458,4
59.761514994300214,3.6632045330242224,2206806208.7714977,5.856163478296317,2.490716532204449,2.693195206041541,4
57.670743592024024,0.9045637980128476,690402905.7657224,7.27673039497529,1.1526485513603562,3.1823694201453496,3
29.89651658314015,4.435144176738441,396863085.2192334,14.682936878886704,2.093597626691029,0.4567740358412452,4
69.29275952075557,2.270439278356563,80848383.2588639,7.604282584251209,1.6280208346279563,0.49519676078184505,3
66.35603535507897,3.4552715909193013,425231180.18100905,8.880658496837974,1.196739523353811,1.2203836020532786,3
62.27494038035206,1.7225703754500825,3194652641.16945,6.2896600953971,1.2549243583960354,0.6552479615512136,3
63.65829655140418,3.5001084356814367,3951731961.2041993,12.926095646751328,0.6983447946372396,2.8518250982488773,4
23.952855177640465,4.830093243067488,1645202301.296903,-4.943473772982838,0.8428474823989313,0.3916665253260495,4
35.566691863224854,0.4009797340444987,759791080.7921013,12.679493511827605,1.1855771477231372,0.731185570994719,4
37.08231795627318,2.4279253735929704,3078044295.5294633,14.573727124406332,2.0619193142795416,0.18969802739532485,4
31.52532571877562,3.6112676637452217,593277168.5967729,4.4937831494784,1.5099989711424595,3.4814577649664047,4
51.2209041761322,3.7868950710284968,4645268746.281337,-3.515187731841891,3.49453983687891,4.8761674712261,4
40.00571484635324,0.9503367715697121,181394255.1413817,5.8017842604991685,1.9480383161891135,4.067496652347541,3
28.276832945523868,1.70726823873611,823683974.1060917,6.973818255284694,3.0902758607457486,2.929321508604758,3
16.651936189165376,3.987615220865282,4545623431.14454,12.526669322516828,1.070592112079042,4.869923615075689,4
58.55249814410443,2.8194223864585215,4669545574.43406,6.0190379864533625,2.919386192118339,1.0134946107577156,3
21.195866715342515,0.2901434314786022,3669156535.771015,-0.016374278722468105,2.6569295966279856,3.882607861312946,3
48.275728638648836,1.5882352564984428,98304431.85126726,3.311534236572726,2.9424598265066986,2.158461093152297,3
43.2998921526885,4.612751280875639,4302420598.451535,-3.1966100950163057,0.6578181442274128,2.909276614166988,4
42.764390172866115,0.7457377175747368,1446436609.326206,11.475859778834238,1.747449372732857,3.8631618468753732,4
26.81245677375069,1.396123822376113,2196638414.2885003,1.4619192434595636,2.7925483205901136,0.5465571248549391,3
10.16232343656406,4.9274783986647055,2474507795.2561607,13.986061656325074,2.902580156006443,3.56221267605636,4
50.86630201038884,3.063688083143148,1216258824.8126228,2.0070361495847733,1.5053064250176567,2.4923279765615356,3
26.239558941588157,4.029914886714662,579442198.8294113,-3.8493294286637725,2.726462305901003,3.542094163266248,4
25.715209201025818,0.42210689856152217,1329836011.9508243,11.515490522903079,2.147861161811044,4.983893678318401,4
26.7945810522811,1.721978677518536,4295916744.530912,1.7048540008965247,1.0471310688228808,1.2054466023767203,3
35.84625120997958,4.768933531461451,1464765370.129629,7.547007009467023,0.7586180039277951,4.42573381819528,4
47.01880133872047,0.4031707107496225,349084051.0672489,10.510789021766884,1.0275880221201361,1.01505717521351,4
20.728883949032568,2.134597720217752,2877357371.259879,-0.8622793700085563,2.446451756490149,1.5485247405776357,3
33.54102773060494,3.267323190761086,3839176093.6932793,-4.235537655072226,3.4661317862877343,0.402115373138736,3
19.3582065112261,4.549402680831063,1275756474.6257503,7.7534648008278335,1.3699624781809243,4.245088988636854,4
44.39090214714377,0.6656322403216998,4489385762.505001,14.007154730884462,2.1890645626090124,2.5692568213225293,4
40.7288130338257,0.6376866428901544,248243359.8275577,1.9881621543310928,2.8986005105511197,2.2341743367288887,2
65.75209265084759,1.6453965559831156,603532750.0009791,8.715654468648971,0.9436809785474494,3.2481711475111763,4
24.656111019056,1.7688127071931268,3715435573.923374,-2.0680897358181616,2.6472474516219755,1.9937436205926384,3
40.84757894150958,1.9020525253316847,3496304497.047039,-4.118511117683021,2.3691861391487627,2.8892356057351427,3
23.374025993865963,1.5457522458722799,1078647454.3480694,-0.2610380569105297,2.4305622377944163,4.870080190122803,3
29.390592936854997,4.877802852790629,4635810730.249703,-3.6872406722518303,0.88527893656962,1.1882772264654102,4
60.77707263802279,2.0494409260082245,2519982202.342926,-0.7110581514951804,1.2220902290971163,0.49950857119837366,3
16.184809228693958,1.1752129896223071,3318466320.533391,8.319803728030713,1.9562791351929638,4.695101939302943,4
51.03126523501081,0.1818521562585478,940315960.2116756,6.522293120547118,2.993754093927159,0.7587037642975424,3
68.00440777401398,3.1231291650246984,4305558396.872632,13.859566206556998,1.9072627584779847,2.3026461692678826,4
50.71056445745392,2.857090794559954,4397330394.472598,12.505697940704334,1.1577148750486934,2.6005385951754025,4
65.94748737494481,4.267215175970814,2477227233.118172,-2.109998932392718,0.8504447390052722,1.8927529607322573,4
33.54361961344786,2.2619787555706328,1645528311.8566513,1.5308834800228421,2.641643678188189,3.6159857737007157,3
48.19734914842918,2.6677473981917075,3248923049.9560175,14.98624205224646,0.7213664070272438,3.9494568607413174,4
45.64077746055704,1.9317893240739452,1893718063.234932,2.5558994502242482,0.7207643077661668,2.6339531477459666,4
16.717392020548807,4.380173842776302,1882801899.5597236,0.7212212542048313,0.5389853805644422,3.7827487527407517,4
45.2369882456069,1.6469912496243926,4152957014.5435805,9.790640543091001,2.6146288145543286,1.4913049183114604,3
57.836481495754335,1.1712466160599007,4628600874.457083,-4.900211086469392,2.2013403992638336,1.4130328395358018,2
49.896150224517115,1.0041034551623353,334817436.82594496,8.105703556704736,1.1216690076582505,3.968230343531458,3
36.316443394168886,1.6346772925828847,1456232504.0403419,-1.6442488626561236,0.5377944423963069,0.3684590992894926,4
29.01495352290031,0.6822019118480602,1012097023.257007,-0.8234708237808608,1.0919497693911953,1.4454684434987906,3
